status,url_length,domain_length,path_length,count_dots,count_hyphens,count_subdomains,has_ip,has_at,has_double_slash,is_https,num_params,sensitive_words,special_chars,digit_ratio,vowels_in_domain,has_prefix_suffix,avg_word_len_path,count_ampersands,count_equals,is_shortened,shannon_entropy,relative_entropy,count_slashes
0,37,28,1,2,0,1,0,0,0,1,0,0,6,0.0,12,0,0.0,0,0,0,4.003259028248121,0.3228511792890962,3
0,109,17,84,2,10,1,0,0,0,1,0,0,19,0.073394495412844,2,0,5.636363636363637,0,0,0,4.470263331841863,0.5891268282571189,6
0,33,15,11,2,0,1,0,0,0,0,0,0,6,0.0,4,0,10.0,0,0,0,3.98319563424773,0.2967380395648449,3
1,26,10,8,1,0,0,0,0,0,1,0,0,5,0.0384615384615384,2,0,3.0,0,0,0,3.997952698660691,0.4613692297333681,3
1,96,7,1,2,1,0,0,0,0,1,2,0,17,0.0833333333333333,2,0,0.0,1,2,0,4.821520773344194,0.5596405348153579,3
0,60,16,36,3,3,2,0,0,0,1,0,0,12,0.0,5,0,5.0,0,0,0,4.222964554947562,0.1647456963780859,5
1,62,10,45,1,0,0,0,0,0,0,0,0,7,0.2580645161290322,2,0,2.363636363636364,0,0,0,4.409189053260731,1.447446630757601,5
0,78,17,54,3,4,2,0,0,0,0,0,1,14,0.0,5,0,6.571428571428571,0,0,0,4.329280072898597,0.2407152852316143,6
1,39,31,1,2,0,1,0,0,0,0,0,0,6,0.0769230769230769,8,0,0.0,0,0,0,3.926588925024018,0.768540184889012,3
1,52,9,36,2,0,0,0,0,0,0,0,0,9,0.0576923076923076,1,0,6.2,0,0,0,3.935546689086912,0.6513954928032863,6
0,80,34,39,3,8,1,0,0,0,0,0,0,15,0.0,10,1,5.5,0,0,0,4.386803095506428,0.409845495838209,3
0,29,16,1,2,0,1,0,0,0,1,0,0,10,0.0,2,0,0.0,0,1,0,4.116264615668023,1.149143316774024,3
1,44,26,10,3,0,1,0,0,0,1,0,1,7,0.0681818181818181,7,0,4.0,0,0,0,4.237285311573267,0.4723312087394333,3
0,32,23,1,2,0,1,0,0,0,1,0,0,6,0.0,8,0,0.0,0,0,0,3.983458593344349,0.4143072485270052,3
1,113,15,76,2,1,1,0,0,0,1,1,0,14,0.0619469026548672,5,0,5.727272727272728,0,1,0,4.8717631186149735,0.423854146680707,7
1,100,25,49,3,0,0,0,0,0,0,1,1,13,0.01,10,0,7.0,0,1,1,4.354668162811852,0.1024305730389798,7
1,32,25,0,2,0,1,0,0,0,0,0,0,5,0.15625,6,0,0.0,0,0,1,4.140319531114783,0.678319483663095,2
1,44,29,8,3,0,1,0,0,0,0,0,1,7,0.0454545454545454,12,0,3.0,0,0,0,4.0666086069294725,0.5409962467103882,3
1,52,13,31,3,0,1,0,0,0,1,0,0,8,0.0192307692307692,4,0,9.333333333333334,0,0,0,4.089889603490045,0.2902416056045185,4
0,24,15,1,2,0,1,0,0,0,1,0,0,6,0.0,3,0,0.0,0,0,0,3.605388542207534,0.7658031135330146,3
0,65,17,40,2,7,1,0,0,0,1,0,0,14,0.0,7,0,4.571428571428571,0,0,0,4.188516128781719,0.4356167895382716,4
1,49,13,29,2,2,0,0,0,0,0,0,0,10,0.0,4,1,4.8,0,0,0,4.254930446501112,0.1840378791656101,5
1,49,12,30,2,1,0,0,0,0,0,0,0,10,0.0204081632653061,4,0,3.2857142857142856,0,0,0,4.404827956051039,0.1197252055704842,6
1,132,16,24,3,3,1,0,0,0,1,1,0,13,0.0681818181818181,5,0,7.0,0,1,0,4.968139293949382,0.3994895274704855,4
0,32,15,10,2,1,1,0,0,0,0,0,0,8,0.03125,3,0,3.5,0,0,0,3.929229296672175,0.951805514823014,4
0,19,10,1,2,0,1,0,0,0,1,0,0,6,0.0,2,0,0.0,0,0,0,3.391892644680932,0.7935059583741574,3
0,54,21,26,2,1,1,0,0,0,0,0,0,8,0.0,7,0,7.666666666666667,0,0,0,4.1809297529099325,0.3263544141766425,4
1,59,31,20,4,1,2,0,0,0,1,0,0,11,0.0,11,0,4.0,0,0,0,4.271870804621884,0.1109032225061065,5
0,82,18,57,2,6,1,0,0,0,0,0,0,16,0.0,6,0,4.6,0,0,0,4.302633365778519,0.1744618997201558,7
0,64,16,41,2,0,1,0,0,0,0,0,0,11,0.0,4,0,5.833333333333333,0,1,0,4.310078470024671,0.3010855281967515,6
1,155,39,12,5,2,3,0,0,0,0,1,0,15,0.1548387096774193,9,0,3.5,0,1,1,5.083978918488611,0.5688843036780975,3
0,51,16,27,2,0,1,0,0,0,1,0,0,9,0.0,7,0,5.75,0,0,0,4.311953224613572,0.5881431304195938,4
0,24,16,1,2,0,1,0,0,0,0,0,0,6,0.0,4,0,0.0,0,0,0,3.772055208874201,1.0297217457510377,3
1,43,18,18,3,0,1,0,0,0,0,0,0,8,0.0,5,0,5.0,0,0,0,4.08267318468309,0.3491374867813129,4
0,23,14,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.936180434129756,0.6275688866457917,3
1,83,23,5,1,2,0,0,0,0,1,4,0,20,0.2289156626506024,7,1,1.0,3,4,1,4.737839775331599,0.8258756292592258,5
0,25,16,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.723074189428569,0.8846648186477021,3
0,64,13,44,1,4,0,0,0,0,0,0,0,11,0.03125,5,0,7.0,0,0,0,4.431554056131191,0.1512865598270615,5
1,33,25,1,3,0,2,0,0,0,0,0,0,7,0.0303030303030303,6,0,0.0,0,0,0,4.104407755459852,0.1711582533236799,3
0,56,20,28,2,3,1,0,0,0,1,0,0,10,0.0535714285714285,6,0,6.666666666666667,0,0,0,4.432467092420265,0.4199900627935188,4
1,87,51,13,2,6,1,0,0,0,1,0,0,14,0.0,20,1,11.0,0,0,0,4.48551030770508,0.1862045714225834,4
0,24,16,1,2,0,1,0,0,0,0,0,0,6,0.0,4,0,0.0,0,0,0,3.7406015629507223,0.7130039430488406,3
0,107,16,84,2,9,1,0,0,0,0,0,0,16,0.0,5,0,6.636363636363637,0,0,0,4.305190734356816,0.2511138901084839,4
0,30,21,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.898068512058839,0.6379993796488661,3
1,148,17,124,5,1,1,0,0,0,0,0,1,22,0.0472972972972973,5,0,4.636363636363637,0,0,0,4.632616421063743,0.2270186850226524,13
1,36,23,6,2,0,1,0,0,0,0,0,0,7,0.0277777777777777,9,0,3.0,0,0,0,4.176190626141829,0.3462357383016838,4
1,69,25,37,2,0,0,0,0,0,0,0,1,10,0.0,9,0,5.166666666666667,0,0,0,4.345227400467926,0.1319564805182935,7
1,100,16,64,3,1,1,0,0,0,0,1,2,16,0.07,6,0,6.125,0,1,0,4.517691566541736,0.4412040960230498,8
0,39,14,17,2,2,1,0,0,0,1,0,0,8,0.0,5,0,4.666666666666667,0,0,0,4.214262795507958,0.4234725722195014,3
1,56,20,29,2,0,0,0,0,0,0,0,0,8,0.1071428571428571,7,0,6.333333333333333,0,0,0,4.175957664266689,1.046971432853975,5
1,53,17,29,2,1,1,0,0,0,0,0,0,11,0.0,6,0,4.6,0,0,0,4.101867445744632,0.2367932934781314,7
1,50,13,30,3,0,1,0,0,0,0,0,0,9,0.02,4,0,6.25,0,0,0,3.974693951646701,0.3597763264360389,5
1,49,27,15,3,0,1,0,0,0,0,0,1,8,0.0816326530612244,7,0,4.0,0,0,0,4.287780252101864,0.4048733397961462,4
1,26,16,3,2,0,1,0,0,0,0,0,0,7,0.0384615384615384,6,0,0.0,0,0,0,3.671405583442497,0.7004359121020122,4
1,30,15,8,2,0,0,0,0,0,0,0,0,6,0.0333333333333333,5,0,3.0,0,0,0,4.148394345536403,0.3696949211191579,3
0,111,29,75,2,9,1,0,0,0,0,0,0,16,0.0,9,0,5.818181818181818,0,0,1,4.171958906164238,0.3690238065259201,4
0,21,14,0,2,0,1,0,0,0,0,0,0,5,0.0,4,0,0.0,0,0,0,3.916126946588283,0.2639120697453771,2
0,25,16,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.9434651896016457,0.5363305301655463,3
1,60,12,41,1,0,0,0,0,0,0,0,0,7,0.3666666666666666,2,0,2.2222222222222223,0,0,0,4.35091982167033,1.854877550482943,5
0,28,19,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.770942421748538,0.5217107416222865,3
1,98,26,65,2,2,1,0,0,0,0,0,0,14,0.2448979591836734,9,1,2.5384615384615383,0,0,0,4.788107936686272,0.8737612513826513,9
1,33,8,18,1,0,0,0,0,0,0,0,0,7,0.0,3,0,5.0,0,0,0,3.9424387261281417,0.2152378246758183,5
1,99,12,79,1,2,0,0,0,0,1,0,2,15,0.0505050505050505,3,1,5.818181818181818,0,0,0,4.387250403447832,0.4959945846238947,9
1,29,9,13,1,4,0,0,0,0,0,0,0,11,0.0,3,1,7.0,0,0,0,3.741962789037908,0.5673244671971164,5
0,50,28,15,2,0,1,0,0,0,0,0,0,7,0.0,10,0,6.5,0,0,0,4.235783629896564,0.4561853622990758,3
0,34,26,1,2,0,1,0,0,0,0,0,0,6,0.0,9,0,0.0,0,0,0,4.160704752887782,0.4571121314662197,3
1,20,7,5,1,0,0,0,0,0,1,0,0,6,0.0,1,0,3.0,0,0,0,3.4841837197791885,1.3915409090140798,3
1,56,26,23,3,0,1,0,0,0,0,0,0,8,0.0535714285714285,6,0,5.666666666666667,0,0,0,4.135055984705023,0.519209373249793,4
1,28,20,1,3,0,2,0,0,0,0,0,0,7,0.0,7,0,0.0,0,0,0,3.815410725242699,0.3836925744596956,3
1,75,25,23,4,0,1,0,1,0,0,1,0,13,0.0266666666666666,7,0,4.0,0,0,0,4.448511444193591,0.1039462031348324,6
1,53,21,25,2,0,1,0,0,0,0,0,0,9,0.0566037735849056,8,0,3.6,0,0,0,4.284458313732673,0.4126763271128267,6
1,69,16,38,4,0,1,0,0,0,0,1,0,17,0.0144927536231884,3,0,3.0,0,1,0,4.3952925812917245,0.1262867466416484,10
1,41,18,15,3,0,1,0,0,0,1,0,0,8,0.0,5,0,4.0,0,0,0,4.104281809855787,0.2922567199108483,4
1,40,21,12,4,1,2,0,0,0,0,0,0,10,0.0,5,1,3.0,0,0,0,3.934183719779188,0.5150747517712694,4
1,127,50,19,4,1,3,0,0,0,1,3,2,18,0.1417322834645669,17,0,2.0,2,3,0,4.605030174862772,0.828133611447841,4
0,18,10,1,1,0,0,0,0,0,0,0,0,5,0.0,3,0,0.0,0,0,0,3.5724312513221195,0.4928996494142898,3
0,32,25,0,2,0,1,0,0,0,0,0,0,5,0.03125,8,0,0.0,0,0,1,3.952819531114783,0.433715388722663,2
0,54,15,32,2,4,1,0,0,0,0,0,0,10,0.0,4,0,5.4,0,0,0,4.261754345069197,0.4263337997936178,3
1,34,26,1,2,0,1,0,0,0,0,0,0,6,0.088235294117647,6,0,0.0,0,0,0,4.337175341123076,0.6115047057858122,3
0,28,20,1,2,0,1,0,0,0,0,0,0,6,0.0,5,0,0.0,0,0,0,3.842370993177109,0.6720091016941986,3
1,39,31,1,3,1,2,0,0,0,0,0,0,8,0.0769230769230769,7,0,0.0,0,0,0,4.192346052629153,0.777453917805888,3
1,22,14,1,1,1,0,0,0,0,0,0,0,6,0.0,4,1,0.0,0,0,0,3.754441845713344,0.5792950467794873,3
0,50,24,19,2,1,1,0,0,0,0,0,0,9,0.0,8,0,5.0,0,0,1,4.128884070537636,0.1302383983507562,5
0,29,21,1,2,0,1,0,0,0,0,0,0,6,0.0,6,0,0.0,0,0,0,3.788341339656749,0.749216203410287,3
1,126,50,20,4,1,3,0,0,0,1,3,2,19,0.2222222222222222,17,0,1.3333333333333333,2,3,0,4.831008773257078,0.94927845375861,5
1,53,17,29,2,1,1,0,0,0,0,0,0,9,0.1886792452830188,5,0,3.75,0,0,0,4.560480775677778,0.769902488994525,4
1,76,10,33,1,0,0,0,0,0,0,1,0,8,0.2894736842105263,4,0,1.7142857142857142,0,1,0,4.730515506437638,1.2040046522452392,3
0,65,16,42,3,4,1,0,0,0,0,0,0,13,0.0923076923076923,3,0,4.666666666666667,0,0,0,4.466082959242739,0.5013091681785953,5
1,55,15,33,2,0,1,0,0,0,0,0,0,6,0.3272727272727272,4,0,1.5555555555555556,0,0,0,4.601471477350457,1.4647830246650937,3
1,53,20,3,3,0,1,0,1,0,1,1,0,9,0.0,7,0,2.0,0,0,0,4.05804321939305,0.4241894511811298,3
0,37,28,1,2,0,1,0,0,0,1,0,0,6,0.0,9,0,0.0,0,0,0,3.9519040409537936,0.4418792739358834,3
1,38,31,0,2,0,1,0,0,0,0,0,0,5,0.0,11,0,0.0,0,0,1,4.0605744745287495,0.1405652312180648,2
1,57,21,29,2,0,1,0,0,0,0,0,0,10,0.0,5,0,6.0,0,0,0,4.1874435239573575,0.1978793694812169,7
0,66,18,40,2,6,1,0,0,0,1,0,0,13,0.0,5,0,4.571428571428571,0,0,0,4.400401794146062,0.2552517049568071,4
1,37,6,6,1,0,0,0,0,0,1,1,0,7,0.027027027027027,1,0,5.0,0,1,0,4.391489514102184,0.5776946581600999,3
1,138,17,20,2,0,0,0,0,0,0,3,1,19,0.0289855072463768,6,0,4.0,2,3,0,4.546229229719224,0.4886506982595812,5
0,27,19,1,2,0,1,0,0,0,0,0,0,6,0.0,5,0,0.0,0,0,1,3.828237501842956,0.6419336899864635,3
1,118,42,19,4,0,3,0,0,0,0,3,2,17,0.2033898305084746,15,0,1.5,2,3,0,4.730657929878944,0.901012298611406,4
1,57,38,12,5,2,3,0,0,0,0,0,0,11,0.1578947368421052,8,0,3.5,0,0,1,4.451678506213854,0.7573892791093753,3
0,27,19,1,2,0,1,0,0,0,0,0,0,6,0.0,7,0,0.0,0,0,0,3.782122224145306,0.577088040289131,3
1,131,15,17,3,1,1,0,0,0,0,2,0,18,0.2137404580152671,6,0,4.666666666666667,1,2,0,4.977529198156721,0.7136583930747876,4
0,58,16,34,2,0,1,0,0,0,1,0,0,10,0.0,7,0,5.8,0,0,0,4.329891504039802,0.7745366700342944,4
0,33,25,1,2,0,1,0,0,0,0,0,0,6,0.0,8,0,0.0,0,0,0,3.9225895736416696,0.6462964664500742,3
0,27,18,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.958229168669879,0.5250429309440672,3
0,21,13,1,2,0,1,0,0,0,0,0,0,6,0.0,3,0,0.0,0,0,0,3.52257158913636,0.8899521212028586,3
0,132,29,96,5,1,1,0,0,0,0,0,0,19,0.1666666666666666,9,0,6.666666666666667,0,0,0,4.687741757181555,0.4725497219117159,5
0,49,24,18,2,3,1,0,0,0,0,0,0,10,0.0,10,1,3.5,0,0,1,4.086263864736002,0.3955225964074216,4
1,34,17,10,2,1,0,0,0,0,0,0,0,7,0.0,6,1,4.0,0,0,0,4.079678649882975,0.3381452993331772,3
0,38,16,14,2,0,1,0,0,0,1,0,0,7,0.0,7,0,6.0,0,0,0,4.083067973799101,0.2561019432663411,4
0,78,17,54,3,5,1,0,0,0,0,0,0,14,0.0384615384615384,5,0,5.25,0,0,0,4.519189162543556,0.1786423061654441,5
1,68,15,45,2,1,1,0,0,0,1,0,0,10,0.0,5,0,8.0,0,0,0,4.198558841634538,0.2061577855056304,6
0,45,16,21,2,0,1,0,0,0,1,0,0,8,0.0,7,0,6.0,0,0,0,3.936871575195517,0.6486140534272018,4
0,23,14,1,1,0,0,0,0,0,1,0,0,5,0.0,5,0,0.0,0,0,0,3.9690016298759936,0.2810884493031904,3
0,58,24,27,3,3,1,0,0,0,0,0,0,10,0.0,6,0,4.4,0,0,1,4.214152220539396,0.3207407205604875,3
1,152,18,127,4,1,1,0,1,0,0,0,0,10,0.2565789473684211,5,0,5.3125,0,0,0,4.869035543581026,0.8963556000245073,3
1,37,29,1,2,3,1,0,0,0,0,0,0,9,0.0,10,1,0.0,0,0,0,4.11136713635623,0.4786929955034297,3
0,51,14,29,2,2,1,0,0,0,1,0,0,10,0.0,3,0,6.0,0,0,0,4.211572528951537,0.2159392015693996,5
0,39,17,14,2,1,1,0,0,0,1,0,0,8,0.0,5,0,5.5,0,0,1,3.7014422826874447,0.6151099595060735,4
1,25,15,3,2,0,1,0,0,0,0,0,0,6,0.04,4,0,2.0,0,0,0,3.5932696895151075,0.7209404034207465,3
1,71,35,29,2,2,1,0,0,0,0,0,0,11,0.0845070422535211,13,0,6.0,0,0,0,4.5092166699968645,0.4913535659702069,5
0,49,13,29,1,6,0,0,0,0,0,0,0,12,0.0204081632653061,5,1,4.2,0,0,0,3.869285610741117,0.6798380354188217,4
1,253,15,72,3,4,1,0,0,0,1,3,2,22,0.3162055335968379,6,0,6.2,2,3,0,4.858193123815385,1.2300987765948357,7
0,61,20,34,3,2,1,0,0,0,0,0,0,10,0.0491803278688524,5,0,5.8,0,0,0,4.367063927968554,0.4246499242389088,4
0,82,12,63,2,7,1,0,0,0,0,0,0,18,0.0,2,0,4.166666666666667,0,0,0,4.269829025096898,0.4237030716454324,7
0,80,16,9,2,2,1,0,0,0,0,3,0,20,0.0875,6,0,3.5,2,3,0,4.671239189283471,0.2318489798836654,4
0,55,25,23,3,1,1,0,0,0,0,0,0,9,0.0,9,0,4.75,0,0,0,4.346926022805003,0.3252129440537178,4
1,129,25,87,2,1,1,0,0,0,1,1,0,20,0.0542635658914728,6,0,6.636363636363637,0,1,1,4.939609094723542,0.5919345414261834,7
0,39,16,15,2,0,1,0,0,0,1,0,0,7,0.0,7,0,6.5,0,0,0,4.09656816818019,0.268283812218824,4
0,56,19,30,2,0,1,0,0,0,0,0,0,8,0.0357142857142857,6,0,8.333333333333334,0,0,0,3.94266948656528,0.6165171967837889,4
1,128,50,20,4,1,3,0,0,0,1,3,2,19,0.1796875,17,0,1.5,2,3,0,4.762919438347725,0.8255146265096133,5
0,54,18,29,2,1,1,0,0,0,0,0,0,8,0.0,5,0,8.666666666666666,0,0,0,4.047835474989691,0.4576721126123899,4
0,27,19,1,2,0,1,0,0,0,0,0,0,6,0.0,5,0,0.0,0,0,0,3.856196298219381,0.5405730176227076,3
1,27,9,11,2,0,1,0,0,0,0,0,0,6,0.2962962962962963,2,0,1.0,0,0,0,3.6339740759971577,2.1191620640221025,3
0,34,26,1,2,0,1,0,0,0,0,0,0,6,0.0,9,0,0.0,0,0,0,3.8924866505712017,0.3916767898275755,3
0,21,13,1,1,0,0,0,0,0,0,0,0,5,0.0,5,0,0.0,0,0,0,3.5585186130489057,0.6753636866566592,3
0,50,16,27,2,0,1,0,0,0,0,0,0,10,0.0,6,0,4.4,0,0,0,4.258171939471839,1.039361453589097,4
1,117,42,20,4,0,3,0,0,0,0,3,2,18,0.2051282051282051,15,0,1.2,2,3,0,4.873970224532268,0.7968005661673293,5
0,90,15,68,2,5,1,0,0,0,0,0,0,16,0.0666666666666666,4,0,5.1,0,0,0,4.2981610923581375,0.426219388581593,8
1,48,7,33,1,0,0,0,0,0,1,0,0,7,0.0833333333333333,0,0,4.5,0,0,0,4.589661719245796,0.6869238572483918,4
1,48,27,13,2,1,1,0,0,0,1,0,0,9,0.0,10,1,5.0,0,0,0,4.1373803454010725,0.1949088644451315,5
1,22,6,8,1,0,0,0,0,0,1,0,0,5,0.1363636363636363,1,0,2.0,0,0,1,3.936260027531526,1.0227468722251982,3
1,56,32,17,3,3,2,0,0,0,0,0,0,10,0.0178571428571428,8,0,7.5,0,0,0,4.301930591275494,0.338523428819893,3
1,90,17,45,2,0,0,0,0,0,0,1,0,15,0.0555555555555555,5,0,4.5,0,1,0,4.394972687049215,0.2536542321011911,10
1,213,15,29,4,6,1,0,1,0,0,0,0,32,0.2910798122065727,5,0,5.0,3,2,0,4.859025510545695,1.0623480405986188,3
0,31,24,0,2,0,1,0,0,0,0,0,0,5,0.0,7,0,0.0,0,0,0,3.7166308917868656,0.7035116741034986,2
0,28,20,1,2,0,1,0,0,0,0,0,0,6,0.0,6,0,0.0,0,0,0,3.94075983254009,0.4390598970475611,3
0,35,27,1,2,1,1,0,0,0,0,0,0,7,0.0,8,0,0.0,0,0,1,4.071581588126283,0.2967971798021874,3
0,65,32,25,2,2,1,0,0,0,1,0,0,10,0.0,10,0,5.0,0,0,0,3.990750698439051,0.4077813096611931,5
1,108,23,55,3,1,1,0,0,0,1,2,1,20,0.1203703703703703,8,0,2.2857142857142856,1,2,0,4.956083281612221,0.4355514812664789,10
1,43,13,23,3,0,1,0,0,0,0,0,0,9,0.0,4,0,4.75,0,0,0,4.248841720211616,0.3718750070369603,5
0,28,19,1,2,0,1,0,0,0,1,0,0,6,0.0,7,0,0.0,0,0,0,3.913799564605681,0.4246861274494943,3
1,123,46,19,5,0,4,0,0,0,1,3,2,18,0.1544715447154471,15,0,1.6,2,3,0,4.81705015348343,0.7779534261749007,4
1,47,22,18,3,0,1,0,0,0,0,0,0,8,0.0,8,0,5.0,0,0,0,4.309284064167408,0.138101884048158,4
1,35,27,0,2,0,1,0,0,0,1,0,0,5,0.0,9,0,0.0,0,0,1,4.047160074632759,0.1586509510020167,2
1,73,20,46,3,1,1,0,0,0,0,0,0,13,0.0,6,0,4.75,0,0,0,4.2947739228849855,0.1204909199260142,8
0,23,14,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.936180434129756,0.5423042101856635,3
1,67,19,40,3,3,1,0,0,0,1,0,2,10,0.0,4,0,7.0,0,0,0,4.297380332785863,0.3339313052207347,3
0,28,19,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.815410725242699,0.6892685914532468,3
1,26,17,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,0,3.7483286603655737,0.3032729480871248,3
0,24,15,1,2,0,1,0,0,0,1,0,0,6,0.0,4,0,0.0,0,0,1,3.4906015629507228,0.7779630205779042,3
0,43,34,1,2,0,1,0,0,0,1,0,0,6,0.0,10,0,0.0,0,0,0,4.196175150293235,0.2770246783300377,3
1,49,36,1,2,3,1,0,0,0,1,1,0,11,0.0204081632653061,9,0,0.0,0,1,1,4.2948928142569,0.3010834812153108,3
0,69,31,31,2,1,1,0,0,0,0,0,0,8,0.0,9,0,9.333333333333334,0,0,1,4.153309015900131,0.2424937644522745,4
0,30,23,0,2,0,1,0,0,0,0,0,0,5,0.0,7,0,0.0,0,0,0,4.106890595608518,0.3127582456935829,2
1,37,16,13,3,0,1,0,0,0,1,0,0,8,0.1081081081081081,6,0,3.0,0,0,0,4.391489514102183,0.3817978904841423,4
1,47,28,12,3,2,1,0,0,0,0,0,0,9,0.0212765957446808,8,0,4.5,0,0,0,4.3462061384974,0.4891787004330769,3
0,31,18,6,1,0,0,0,0,0,0,0,0,6,0.0,5,0,4.0,0,0,0,3.889049535914169,0.4684217738733613,4
0,26,17,1,2,0,1,0,0,0,1,0,0,6,0.0,5,0,0.0,0,0,0,3.661226256269789,0.8427584470701831,3
0,32,24,1,1,0,0,0,0,0,0,0,0,5,0.0,8,0,0.0,0,0,0,4.030639062229566,0.2860365345262635,3
0,56,26,23,2,0,1,0,0,0,0,0,0,9,0.0,9,0,6.333333333333333,0,0,0,4.0461193777167,0.843492388333458,4
0,70,19,44,3,0,1,0,0,0,0,0,0,11,0.0857142857142857,5,0,5.333333333333333,0,0,0,4.083602795325262,0.5888560001453538,4
1,50,42,1,3,3,2,0,0,0,0,0,0,10,0.02,10,0,0.0,0,0,0,4.383981820580906,0.4824619605912431,3
1,86,19,60,4,0,2,0,0,0,0,0,0,9,0.4186046511627907,7,0,1.5,0,0,0,4.648729621671653,1.7476632596441284,4
0,35,11,16,1,0,0,0,0,0,1,0,0,5,0.0,3,0,15.0,0,0,0,4.014438730983426,0.2997156853037115,3
1,48,28,13,2,0,1,0,0,0,0,0,0,8,0.0,12,0,5.0,0,0,0,4.145512835516972,0.1571299393960082,5
0,26,17,1,1,0,0,0,0,0,1,0,0,5,0.0,5,0,0.0,0,0,0,3.719294525666979,0.7174271786068747,3
0,105,28,70,4,0,2,0,0,0,0,0,0,15,0.0952380952380952,8,0,5.666666666666667,0,0,0,4.54508480880708,0.3756463304807234,5
0,123,39,76,2,9,1,0,0,0,1,0,0,19,0.065040650406504,12,0,5.4,0,0,0,4.426510673364331,0.3471550475046888,7
1,141,34,90,2,2,1,0,0,0,1,1,0,20,0.0354609929078014,12,0,5.214285714285714,0,1,1,4.828957492731893,0.3492556434732686,7
0,30,22,1,2,0,1,0,0,0,0,0,0,6,0.0,6,0,0.0,0,0,0,3.8980685120588383,0.5006035012558057,3
0,20,13,0,1,0,0,0,0,0,0,0,0,4,0.0,4,0,0.0,0,0,0,3.408694969562842,0.6708174582125551,2
1,39,27,5,2,0,1,0,0,0,0,0,0,7,0.2307692307692307,8,0,3.0,0,0,0,4.304257026388135,0.9580162653063884,4
0,28,20,1,2,0,1,0,0,0,0,0,0,6,0.0,5,0,0.0,0,0,0,3.994680368408909,0.5880032458453653,3
0,32,23,1,2,0,1,0,0,0,1,0,0,6,0.0,7,0,0.0,0,0,0,4.015319531114783,0.6319598204055694,3
1,72,10,55,1,1,0,0,0,0,0,0,0,12,0.0972222222222222,3,0,6.666666666666667,0,0,0,4.537981169687208,0.2175405776839917,8
1,29,17,5,1,0,0,0,0,0,0,0,0,5,0.0,7,0,4.0,0,0,0,3.83127625337525,0.60242695005132,3
1,45,15,23,1,0,0,0,0,0,0,0,2,7,0.0,4,0,6.666666666666667,0,0,0,4.116868585642403,0.4408633793823663,4
0,29,21,1,2,0,1,0,0,0,0,0,0,6,0.0,6,0,0.0,0,0,0,3.857306856898128,0.4739193761495099,3
0,37,29,1,2,1,1,0,0,0,0,0,0,7,0.0,9,1,0.0,0,0,0,4.046762824854522,0.3937249140875123,3
1,52,24,21,5,0,3,0,0,0,0,0,0,9,0.0384615384615384,4,0,9.5,0,0,1,4.126430652141778,0.3904265230708434,3
1,76,59,10,8,0,7,0,0,0,0,0,1,13,0.0526315789473684,11,0,4.0,0,0,0,4.304206797484486,0.2471374923712257,4
1,30,20,3,1,0,0,0,0,0,0,0,0,5,0.0,7,0,2.0,0,0,0,3.672905595320056,0.7882907556267827,3
0,46,25,14,2,0,1,0,0,0,0,0,0,7,0.0,8,0,6.0,0,0,0,4.216193141113152,0.3070021849549176,3
1,64,12,29,2,1,0,0,0,0,1,1,0,12,0.171875,6,0,4.4,0,1,1,4.7580633835099375,0.7807363093705941,5
0,58,27,24,3,2,1,0,0,0,0,0,0,9,0.0,9,0,5.0,0,0,0,4.057918443508468,0.308369021379057,3
1,42,19,16,3,0,1,0,0,0,0,0,0,8,0.0952380952380952,5,0,5.0,0,0,1,3.903523970088741,0.7437170878349689,4
1,153,41,104,4,9,3,0,0,0,1,0,1,18,0.0130718954248366,14,0,8.272727272727273,0,0,0,4.387850670712839,0.1886491283350925,4
0,85,18,60,2,6,1,0,0,0,0,0,0,16,0.0941176470588235,4,0,5.857142857142857,0,0,0,4.512916118772549,0.4125730519585453,7
1,111,15,76,2,1,1,0,0,0,1,1,0,15,0.036036036036036,5,0,6.5,0,1,0,4.786074624443909,0.4570852956408917,7
0,35,27,1,2,0,1,0,0,0,0,0,0,6,0.0,8,0,0.0,0,0,1,3.978864088188097,0.2487161568000087,3
0,62,8,46,1,3,0,0,0,0,1,0,0,10,0.0967741935483871,5,0,8.5,0,0,0,4.352579778997394,0.521628331084833,5
1,39,20,11,3,0,1,0,0,0,1,0,0,8,0.0,6,0,2.6666666666666665,0,0,0,3.8972236166207703,0.508801433191381,4
1,76,20,48,3,3,0,0,0,0,1,0,1,14,0.0,6,0,3.8,0,0,0,4.157137430514306,0.1932027287215902,7
0,24,16,1,2,0,1,0,0,0,0,0,0,6,0.0,4,0,0.0,0,0,0,3.5424812503605785,0.7377948912858646,3
